phase,label,mode,repeat,L,queries,qps,run_wall_s,p50_us,p95_us,p99_us,mean_cpu_us,mean_io_us,mean_comparisons,mean_hops,mean_ios,mean_exact_nav_reads,ssd_bytes_per_query,nav_dram_bytes_per_query,touched_bytes_per_query,peak_rss_kib,process_elapsed
canary,exact,exact,1,50,1000,188.712,5.29908,4729.0,7204.549999999999,9150.39,1133.945,3880.057,6652.364,16.925,62.471,3999.144,255881.216,2047561.728,2303442.9439999997,524160,1:10.00
canary,exact,exact,1,100,1000,112.562,8.884,8132.5,11830.449999999999,14871.339999999997,1952.382,6470.589,11224.658,28.912,111.473,7135.272,456593.408,3653259.264,4109852.672,524160,1:10.00
canary,exact,exact,1,150,1000,76.1441,13.133,12087.0,17442.55,20825.21,2906.384,9623.163,15673.885,41.49,160.934,10300.776,659185.664,5273997.312,5933182.976,524160,1:10.00
canary,exact,exact,1,200,1000,58.493,17.0961,15733.0,22378.399999999998,25581.339999999997,3710.062,12559.771,20030.839,53.631,210.568,13477.352,862486.528,6900404.224,7762890.752,524160,1:10.00
canary,exact,exact,1,300,1000,40.8019,24.5086,22631.0,31910.95,34643.56,5374.47,18030.443,28550.995,78.49,310.102,19847.528,1270177.792,10161934.336,11432112.127999999,524160,1:10.00
