phase,label,mode,repeat,L,queries,qps,run_wall_s,p50_us,p95_us,p99_us,mean_cpu_us,mean_io_us,mean_comparisons,mean_hops,mean_ios,mean_exact_nav_reads,ssd_bytes_per_query,nav_dram_bytes_per_query,touched_bytes_per_query,peak_rss_kib,process_elapsed
canary,pq16,pq,1,50,1000,195.503,5.11501,4560.0,6717.4,9867.739999999998,722.617,4099.068,6770.951,17.207,63.294,0.0,259252.224,0.0,259252.224,24192,1:05.91
canary,pq16,pq,1,100,1000,114.45,8.73743,7842.0,11363.1,14382.23,1166.81,7083.167,11345.314,29.176,112.084,0.0,459096.064,0.0,459096.064,24192,1:05.91
canary,pq16,pq,1,150,1000,81.9884,12.1968,11163.0,16135.849999999999,18559.949999999997,1669.334,9909.682,15802.576,41.636,161.39,0.0,661053.44,0.0,661053.44,24192,1:05.91
canary,pq16,pq,1,200,1000,62.0621,16.1129,14508.5,21625.15,24840.35,2150.457,13115.127,20186.268,53.824,211.046,0.0,864444.416,0.0,864444.416,24192,1:05.91
canary,pq16,pq,1,300,1000,43.2182,23.1384,21289.5,29969.55,33851.63,3106.452,18905.583,28747.945,78.659,310.519,0.0,1271885.824,0.0,1271885.824,24192,1:05.91
