phase,label,mode,repeat,L,queries,qps,run_wall_s,p50_us,p95_us,p99_us,mean_cpu_us,mean_io_us,mean_comparisons,mean_hops,mean_ios,mean_exact_nav_reads,ssd_bytes_per_query,nav_dram_bytes_per_query,touched_bytes_per_query,peak_rss_kib,process_elapsed
full,v1,pq,2,50,1000,141.42,7.07111,3966.0,7054.65,7742.129999999999,863.886,3404.646,7521.503,18.011,65.689,0.0,269062.144,0.0,269062.144,51072,1:48.10
full,v1,pq,2,100,1000,99.4656,10.0537,6143.5,11222.05,12012.58,1503.928,5548.832,12477.547,29.779,113.362,0.0,464330.752,0.0,464330.752,51072,1:48.10
full,v1,pq,2,200,1000,64.6161,15.476,10557.5,19567.15,20786.85,2739.112,9225.126,22257.731,54.257,211.664,0.0,866975.744,0.0,866975.744,51072,1:48.10
full,v1,pq,2,400,1000,38.1092,26.2404,20092.5,36741.5,38382.39,5141.749,16628.111,41006.141,103.836,410.334,0.0,1680728.064,0.0,1680728.064,51072,1:48.10
full,v1,pq,2,800,1000,20.485,48.8161,39278.5,69713.9,73970.81,9956.792,32712.359,76581.727,203.421,809.034,0.0,3313803.264,0.0,3313803.264,51072,1:48.10
