phase,label,mode,repeat,L,queries,qps,run_wall_s,p50_us,p95_us,p99_us,mean_cpu_us,mean_io_us,mean_comparisons,mean_hops,mean_ios,mean_exact_nav_reads,ssd_bytes_per_query,nav_dram_bytes_per_query,touched_bytes_per_query,peak_rss_kib,process_elapsed
canary,opq64,pq,1,100,200,90.9549,2.19889,5811.0,10881.05,12358.369999999994,1783.47,4504.515,12236.43,29.515,112.55,0.0,461004.8,0.0,461004.8,78848,0:21.98
canary,opq64,pq,1,200,200,59.1742,3.37985,11232.5,13693.349999999995,16100.64999999999,3531.83,7498.32,21864.12,54.0,210.905,0.0,863866.88,0.0,863866.88,78848,0:21.98
canary,opq64,pq,1,400,200,35.5461,5.62649,21831.5,25378.449999999983,27039.999999999996,6893.31,14282.305,40325.345,103.515,409.475,0.0,1677209.6,0.0,1677209.6,78848,0:21.98
canary,opq64,pq,1,800,200,19.7993,10.1014,43560.0,49916.25,53185.719999999994,13596.55,28394.735,75417.335,203.145,808.29,0.0,3310755.84,0.0,3310755.84,78848,0:21.98
